"date","year","title","simple_title","artist","main_artist","peak_pos","last_pos","weeks","rank","change","spotify_link","spotify_id","video_link","genre","broad_genre","analysis_url","energy","liveness","tempo","speechiness","acousticness","instrumentalness","time_signature","danceability","key","duration_ms","loudness","valence","mode","lyrics"
"6/16/18",NA,"Finesse","","Bruno Mars & Cardi B","",3,39,23,50,"-11","spotify:track:5NHeHVzlA4gtfcV5Rnvpdv","5NHeHVzlA4gtfcV5Rnvpdv","","unknown","","https://api.spotify.com/v1/audio-analysis/5NHeHVzlA4gtfcV5Rnvpdv","0.719","0.0344","104.998","0.0497","0.0202","0.89","4","0.77","5","217852","-8.201","0.849","0","Ooo, don't we look good together
There's a reason why they watch all night long
Yeah, know we'll turn heads forever
So tonight im gonna show you ooo?
When i'm walking with you
I watch the whole room change
Baby that's what you do"
"6/16/18",2018,"Psycho","","Cardi B, Bad Bunny & J Balvin","cardi b",NA,NA,15,1,"0",NA,NA,NA,"unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","Error: Could not find lyrics."
"6/9/18",NA,"Dinero","","Jennifer Lopez Featuring DJ Khaled & Cardi B","jennifer lopez",80,0,1,80,"New","","","","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","Error: Could not find lyrics."
"6/2/18",NA,"Sangria Wine","","Pharrell Williams x Camila Cabello","pharrel williams",83,0,1,83,"New","spotify:track:6XlSyYFTU1nodeWwwzVgTV","6XlSyYFTU1nodeWwwzVgTV","","unknown","","https://api.spotify.com/v1/audio-analysis/6XlSyYFTU1nodeWwwzVgTV","0.713","0.0572","132.109","0.094","0.181","0","4","0.831","1","202853","-3.646","0.69","0","Pharrell Williams]
Honey said she want somebody break her off proper (mhm)
Man, she so relentless so nothing can stop her (woo)
Never left the city (come on,
man) but she swear she's a yardie (hey girl)
It's 'cause it's so awesome how she move her body (ow)
She do the sangria wine (woo), sangria wine (uh-huh)
Moving side to side (woo), front and behind (uh-huh)
Sangria wine (woo), sangria wine (uh-huh)
Sangria wine (woo), do the sangria wine (uh-huh)

Move it, I move it
Move my body like it is a pipe
Tutti Frutti, is all that I got
Counter-clockwise, I'm mixin' it up (mixin' it up)
Sip it, sip it, I'll bet that you'll blush

Yo s’©, yo s’©, yo s’©, yo s’© que t’_ quieres mi cuerpo, eh
Y quieres controlar mi mente, eh
Y todo el mundo quiere ser due’±o de ella
Pero nadie puede, Îçay!

Honey said she want somebody break her off proper
Man, she so relentless so nothing can stop her (woo)
Never left the city (come on,
man) but she swear she's a yardie (yeah!)
It's 'cause it's so awesome how she move her body
She do the sangria wine (woo), sangria wine(uh-huh)
Moving side to side (woo), front and behind(uh-huh)
Sangria wine (woo), sangria wine (uh-huh)
Sangria wine (woo), do the sangria wine (uh-huh)

(Uno) Wait a minute
(Dos) Wait a second
(Tres) ÎèQu’©, qu’©?
Total sauce! (woo!)

Let's float around like the fruit at the top (huh)
In Miami, where winters are hot

Yo s’©, yo s’©, yo s’©, yo s’© que t’_ quieres mi cuerpo, eh
Y quieres controlar mi mente, eh
Y todo el mundo quiere ser due’±o de ella
Pero nadie puede, Îçay! (noo)

Honey said she want somebody break her off proper
Man, she so relentless so nothing can stop her
Never left the city (come on,
man) but she swear she's a yardie (hey darling)
It's 'cause it's so awesome how I move my body
She do the sangria wine (woo), sangria wine(uh-huh)
Moving side to side (woo), front and behind(uh-huh)
Sangria wine (woo), sangria wine (uh-huh)
Sangria wine (woo), do the sangria wine (uh-huh)"
"5/19/18",NA,"Bartier Cardi","","Cardi B Featuring 21 Savage","cardi b",14,75,20,81,"-6","","","","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","Error: Could not find lyrics."
"5/19/18",NA,"I Do","","Cardi B Featuring SZA","cardi b",23,89,5,96,"-7","","","","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","featuring LaToya & Miranda

[Maestro]
Who be the brother with the harder rap, sippin' coniac
You catch a heart attack, rest your cardiac
I'm takin' over the game, like black quaterbacks
And guaranteed to put Toronto on the party map
Mr. Maes' in the flash, out to make a splash
Take Tyra to the bank, make Stacey wanna dash
Seen the gate open, I'll be there went it closes
Black Moses, slashing guns from the roses
Misdemeanor, blown up like Hiroshima
I love hip-hop like Scarface loved Gina
You're appluading this, astrologist
Words flex like a nidlest
I'm writin' words like a Novelist
Paragraph's gonna bury ya
Make the dance floor move like Jamiriquai
Get out the area
Take another blast of this nastiness, you blasphamis
Adversaries, they master this
Stylin', I'm a splash you, when I crash through
(Maestro's on the radio) 
Crash crew knows I'm funky
Female rappers wanna hump me
Salt jumped me, I made Pepa wanna bungee
Knowing that my jams legit, banking chips
Fort Langdon chicks, love to see me in spankin' whips
Proper, I was the one who told Mase
Save Mariah with the chopper, certified Cheif Rocka

[Chorus: Maestro, LaToya & Miranda]
416 to the 905
Put your hands up in the air, move 'em side to side
(We don't stop y'all, can't stop y'all, ah T-dot y'all, we make it hot y'all) 
And everybody in the place from east to west
Put your hands up in the air, move 'em right to left
(We gonna rock y'all, to the top y'all, you gotta..) 
Come on, come on

[Maestro]
Yo yo yo
I put the afro in the desiac, you're feelin' that
Fans say ""Wes, yo, where's the CD at? ""
Makin' sure the deal's phat
Suckers try to flex, breakin' necks
Leave 'em bleedin' like a hemophyliac
Peep the way the Wes mingle, Toronto s*x symbol
Honey jingle, dancin' to the next single
They be lovin' when I'm jammin' 'em
Wham bam, thank you ma'am
Knock 'em out, Rocky 3, Club Rolagin' 'em
Bringin' mass to the media, thedia
Rhymes iller than boulemia, laced with luekemia
Causin' pandemonium
Mad Sedonians know, I'm showin 'em
How to rock the auditorium
Vocally, I get high like Method Man and Reggie Noble be
Poetry, laced with my potency
Deadly with the loose leaf, 2-Rude produced beats
I chill out, ease back, like Kool Kieth

[Chorus]

[LaToya & Miranda]
Come on and do it
Do it
Yeah, come on, right
Come on and do it
What you wanna do? 
Unh, what you gonna do? 
Come on and do it
What you gonna do? 
Maestro, what you gonna do? 

[Maestro]
I got all these beats and a rhyme's attatched
Formin' a creation you just can't match
2-Rude got the rythym, and I rock mics
We takin' airpline flights, at huge heights
We make it hot like a suana
More dope than m********a
Metaphors got kick like Maradona
Like King Solomon, when I start polyin'
The whole metropolitan will start followin'
(the mad flavor kicker) 
Script flipper, rockin' on the higher set
Watch how hot the fire get
I score wit' crazy chicks
Get 'em open like a Martin Scorcese flick
Then I split to another spot (where?) 
T to the dot, O to the 'nother dot
Know who makes the party hot

[Chorus]"
"5/12/18",NA,"Ring","","Cardi B Featuring Kehlani","cardi b",28,71,4,86,"-15","","","","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","Error: Could not find lyrics."
"5/5/18",NA,"Best Life","","Cardi B Featuring Chance The Rapper","cardi b",39,67,3,100,"-33","","","","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","Error: Could not find lyrics."
"5/5/18",NA,"Thru Your Phone","","Cardi B","cardi b",50,75,3,99,"-24","spotify:track:74cVJfmK18rhWnscIpGXjt","74cVJfmK18rhWnscIpGXjt","","[u'pop', u'rap']","","https://api.spotify.com/v1/audio-analysis/74cVJfmK18rhWnscIpGXjt","0.549","0.057","121.954","0.167","0.17","0","4","0.837","0","188524","-5.722","0.209","1","Look

I just want to break up all your shit
Call your mama phone
Let her know that she raised a bitch
Then dial tone, click
And fuck your little fake ass friends
Come around acting like they my bros
I seen y'all little group texts
Where you all like to brag about your hoes
And you can tell your little bitch
I screenshotted all her naked pics
Oh, you wanna send nudes to my man?
Wake up and see your boobs on the 'gram?
Little bitch, I cannot stand you, right hand to Jesus
I might just cut all the tongues out your sneakers
Smash your TV from Best Buy
You gon' turn me into into Left Eye
I don't wanna hear 'bout invasion of privacy
I had a feeling, it turns out you lie to me
I'm holding back everything that's inside of me
How you all fuckin' with bitches that follow me?

My heart is beating like it's bleeding out
(You sleeping, you sleeping, you sleeping)
You sleeping like a baby
Everyone was right about you now, and
(You creeping, you creeping, you creeping)

I went through your phone last night
I went through your phone last night
Saw some things I didn't like
I went through your phone last night
It's killing me, killing me, killing me, oh

All I can see is you and her in different scenarios
Beyonc’© on my stereo, Resentment on repeat
I'mma make a bowl of cereal with a teaspoon of bleach
Serve it to you like,
Here you go, nigga, bon app’©tit
Look did you give it to her raw? You love her or nah?
You risk your whole home for a hoe from the bar?
You really want them hoes? You can have them bitches
You don't even cheat with no badder bitches
This shit is eating me, you sleeping peacefully
Getting more mad at you, thinking 'bout stabbing you
Don't even know that you this close to dying
You gon' wake up like,
Why you got an attitude?

My heart is beating like it's bleeding out
(You sleeping, you sleeping, you sleeping)
You sleeping like a baby
Everyone was right about you now, and
(You creeping, you creeping, you creeping)

I went through your phone last night
I went through your phone last night
Saw some things I didn't like
I went through your phone last night
It's killing me, killing me, killing me, oh

It's killing me
It's killing me, killing me, killing me, oh
It's killing me
It's killing me, killing me, killing me, oh
It's killing me
It's killing me, killing me, killing me, oh
It's killing me

I went through your phone last night
I went through your phone last night
Saw some things I didn't like
I went through your phone last night
It's killing me, killing me, killing me, oh"
"4/28/18",NA,"Bickenhead","","Cardi B","cardi b",43,43,2,68,"-25","spotify:track:17Yq72h0p15OhCbZ5lJ5gd","17Yq72h0p15OhCbZ5lJ5gd","","[u'pop', u'rap']","","https://api.spotify.com/v1/audio-analysis/17Yq72h0p15OhCbZ5lJ5gd","0.814","0.158","155.938","0.303","0.154","1.67E-06","4","0.884","7","181624","-5.333","0.907","1","Goes for all my nasty hoes, yeah
(Alright-alright, alright, alright, alright, alright)
From across the globe, woo (hol' up)
This goes for all my nasty hoes, yeah
(Alright-alright, alright, alright, alright, alright)
From across the globe, look, uh

Now, I said luxury apartments (wow),
I'm young and I'm heartless (yeah)
There's a bitch that's in my vision, that bitch is a target (brrr)
Lawyer is a Jew, he gon' chew up all the charges
Don't matter if you fuck with me
I get money regardless (cash)

That guap, guap, get some chicken, guap, guap, get some bread
Guap, guap, get some chicken, guap, guap, get some bread
Bitch you pressed, you can flex
Get some money, ho, tell me why you stressed

Now I said hoes down, G's up (G's up)
You know how I'm rockin', but my watch is freezed up (ice)
I can't wait until they drop that Lamborghin' truck (skrrt)
I'm careful where I park it, hoes will have it keyed up
Them bitches getting beat up
Slim waist, ass fat (fat), my shit is caked up
My bad bitch at the bake (yeah), without no makeup
This that collard greens, cornbread, neck bone, back, back
Get it from my mama and you don't know where your daddy at
Knick-knack paddywhack, give a dog a bone (bone)
Put it on him, then your nigga never comin' home (home)
I'ma flex like a boy, I'm a ten, she a joy
Stupid ho, unimportant, unattractive, unemployed

Get some guap, guap, get some chicken,
Guap, guap, get some bread
Guap, guap, get some chicken, guap, guap, get some bread
Bitch you pressed, you can flex
Get some money, ho, tell me why you stressed, uh
Guap, guap, get some chicken

I need that cheese, shorty, show me where it's at
(Boy, please, whatever)
You play with me, I might pop up where you at
(Boy, please, whatever)
You make-believe, now with me it's only facts
(Boy, please, whatever)
Expensive weave, and my checks is worth some racks, uh

Yeah, pop that pussy like you and pop that pussy in the wild
Pop that pussy like poppin' pussy is goin' out of style
Pop that pussy while you work, pop that pussy up at church
Pop that pussy on the pole, pop that pussy on the stove
Make that pussy slip and slide like you from the 305
Put your tongue out in the mirror, pop that pussy while you drive
Spread them asscheeks open, make that pussy crack a smile
Let your legs run that nigga, make him give your ass a child (woo)
Gimme some neck, gimme a check
Pussy so good, make a nigga invest
Get a little spit, I'm gettin' it wet
I'll get it back up, just give me a sec'
Give him some vag', I'm gettin' a bag, give him some ass
I'm gettin' some Raf
When I'm done I make him cum, but then he comin' off that cash

Get you some guap, guap, get some chicken,
Guap, guap, get some bread
Guap, guap, get some chicken, guap, guap, get some bread
Bitch you pressed, you can flex
Get some money, ho, tell me why you stressed, uh
Guap, guap, get some chicken

I need that cheese, shorty, show me where it's at
(Boy, please, whatever)
You play with me, I might pop up where you at
(Boy, please, whatever)
You make-believe, now with me it's only facts
(Boy, please, whatever)
Expensive weave, and my checks is worth some racks, uh

Alright-alright, alright, alright, alright, alright
Alright-alright, alright, alright, alright, alright
Alright-alright, alright, alright, alright, alright
Alright-alright, alright, alright, alright, alright"
"4/28/18",NA,"Get Up 10","","Cardi B","cardi b",38,38,2,77,"-39","spotify:track:7p2ewixAShLpjDZrnzZK7c","7p2ewixAShLpjDZrnzZK7c","","[u'pop', u'rap']","","https://api.spotify.com/v1/audio-analysis/7p2ewixAShLpjDZrnzZK7c","0.57","0.105","93.015","0.246","0.0977","0","4","0.806","1","231453","-6.927","0.454","1","They gave a bitch two options: stripping or lose
Used to dance in a club right across from my school
I said ""dance"" not ""fuck"", don't get it confused
Had to set the record straight 'cause bitches love to assume
Mama couldn't give it to me, had to get in Sue's
Lord only knows how I got in them shoes
I was covered in dollars, now I'm dripping in jewels
A bitch play with my money? Might as well spit in my food
Bitches hated my guts, now they swear we was cool
Went from making tuna sandwiches to making the news
I started speaking my mind and tripled my views
Real bitch, only thing fake is the boobs
Get money, go hard, you're motherfucking right
Never been no fraud in my motherfucking life
Get money, go hard, damn fucking right
Stunt on these bitches out of motherfucking spite
Ain't no running up on me, went from nothing to glory
I ain't telling ya to do it, I'm just telling my story
I don't hang with these bitches 'cause these bitches be corny
And I got enough bras, ya ain't gotta support me
I went from rag to riches, went from way too lit, nigga
Only person in my fam to see six figures
The pressure on your shoulders feel like boulders
When you gotta make sure that everybody straight
Bitches stab you in your back while they smiling in your face
Talking crazy on your name, trying not to catch a case
I waited my whole life just to shit on niggas
Climb to the top floor so I can spit on niggas
Said ""I was just trying to chill and make bangers""
Tell all these old bitches they in danger
The thing on my hip whip bitches in to shape
That's what I call a fucking waist trainer
You gon' run up on who and do what?
I think ya got your story screwed up
I came here to ball, is you nuts?
I don't want your punk-ass man, I'm too tough
I'm the one that's killing shit, hands down
If you got a problem with me, say it now
'Cause I don't wanna hear no sneak dissing
'Specially not from one you weak bitches
I'm on the go like I don't see no stop lights
I'm stepping out every day, prom night
So if it's all love, show me love then
'Cause you hating on a bitch, that's what it sounds like
Beast mode, that's how I give it up, nigga
Hoodie low, that's how I'm pulling up
Just 'cause I been on the road, don't mean I been on the run
And you gon' have to learn to hold your tongue or hold the gun
And we all know you ain't that tight
I smack you and the bitch that you act like
I started getting money, bitches upset
They remind me of my pussy, bitches mad tight
Nails done, hair lit, keep them both laced
Come through shinning with them Rollies bust face
Headshot, headshot, tell 'em closed case
Ain't no bitches spittin' like this since 08'
I don't trust no nigga, I don't feel no bitch
Whole life been through some fucked up shit
They say I'm too that, oh, I'm too this
When you seen what I've seen, you end up like this
I walked into the label, ""where the check at?""
Cardi B on the charts, you can expect that
Where that bitch that was claiming she a threat?
I'ma put a Louboutin where her neck at
They say, I'm too ratchet
They say, I act wild
I'm Chyna wit' the porn
Like a bad ass child
They caught me slippin' once, tell 'em try that now
Cardi B, know it's me
Hear that ""blap"" sound (Blap!)


Man, I said we gon' win
Knock me down nine times, but I get up ten
Look myself in the mirror, I say we gon' win
Knock me down nine times, but I get up ten
Look myself in the mirror, I say we gon' win
Knock me down nine times, but I get up ten
Yeah, but I get up ten
Knock me down nine times, but I get up ten
Bitch


I'ma make a fuck nigga feel me
Said I'ma do a broke bitch filthy
I'ma make a fuck nigga feel me
I'ma do a broke bitch filthy


We gon' win
Knock me down nine times, but I get up ten
Yeah
I said we gon' win
Knock me down nine times, but I get up ten
Bitch!"
